date,store_nbr,customers
18-03-2015,43,1217
05-05-2013,44,5021
12-02-2013,34,1693
15-06-2017,14,1293
15-07-2017,4,1534
25-10-2013,36,822
11-02-2015,28,1017
31-08-2013,37,1434
07-11-2015,53,962
26-01-2017,2,1608
03-05-2015,41,1357
01-04-2014,13,1091
07-03-2016,25,846
30-01-2014,11,2066
09-01-2014,23,1071
14-06-2015,11,2502
18-11-2013,33,1097
07-10-2015,53,814
19-05-2013,37,1214
05-09-2014,1,1779
27-11-2014,53,602
23-06-2015,49,2447
29-01-2015,33,1031
04-10-2013,54,775
23-07-2015,32,579
20-01-2017,7,1767
28-09-2013,41,1015
12-04-2015,8,2856
22-09-2013,10,1049
10-01-2014,18,1236
03-11-2013,32,778
07-04-2015,48,2549
12-04-2017,27,1584
28-05-2015,32,620
28-03-2016,29,958
14-10-2014,44,3838
18-12-2015,24,3026
18-09-2014,4,1313
14-08-2013,15,1288
14-11-2014,45,3430
17-11-2016,34,1970
13-12-2014,24,2687
31-08-2015,16,810
01-05-2016,3,3732
08-07-2015,35,639
28-07-2013,44,4241
09-03-2017,28,1184
04-05-2017,39,1236
26-08-2013,2,1888
23-06-2017,13,765
15-02-2017,34,2108
27-03-2016,32,516
14-10-2014,43,1275
03-05-2017,34,2155
07-11-2015,30,687
06-06-2015,18,1362
26-09-2016,24,1990
30-01-2015,50,2404
14-04-2014,16,903
30-07-2016,10,1052
31-05-2017,51,1814
10-12-2013,27,1079
09-02-2013,14,2040
26-06-2015,44,4025
20-11-2016,44,5539
20-10-2014,18,1568
22-05-2016,7,1623
19-11-2013,3,2692
26-06-2016,36,1132
24-12-2016,50,4767
11-12-2016,33,964
27-03-2013,44,4160
11-05-2014,8,2443
11-02-2016,35,838
08-02-2016,22,608
16-04-2016,15,1236
04-01-2013,33,948
15-05-2014,17,1166
23-07-2017,10,836
15-11-2013,5,1404
20-08-2013,41,833
22-11-2014,41,1246
21-12-2016,11,3228
20-02-2017,5,1216
13-02-2014,15,1393
09-09-2016,50,2148
18-02-2017,40,1574
13-07-2014,49,2543
15-02-2016,33,1048
24-08-2014,50,3032
30-05-2015,49,3264
09-12-2016,33,782
13-04-2017,2,1883
07-05-2016,5,1646
13-02-2015,16,922
23-04-2014,35,596
17-03-2013,9,2628
30-03-2014,54,978
19-08-2016,7,1852
16-04-2016,48,3083
06-02-2015,46,3251
26-08-2015,30,687
20-05-2014,34,2315
16-02-2016,7,1759
25-03-2015,51,1566
01-04-2014,38,1710
14-05-2014,46,2991
04-06-2017,44,5260
22-03-2014,4,1641
11-05-2015,19,1324
24-11-2013,46,4817
18-02-2014,10,1148
04-12-2013,28,894
16-09-2016,10,773
08-03-2015,4,1725
11-03-2013,40,1197
02-03-2015,34,2468
17-09-2015,1,1672
15-04-2013,6,1712
28-06-2016,19,975
03-04-2017,21,1070
31-01-2016,42,1244
24-11-2014,2,1958
02-12-2015,12,1250
13-01-2013,14,1317
17-03-2017,23,1051
09-08-2015,36,1191
30-11-2013,50,3555
09-09-2015,54,743
12-08-2015,14,1372
11-04-2017,15,1497
27-11-2014,33,1017
06-12-2015,18,1409
18-06-2016,23,1172
06-04-2013,38,2407
06-12-2016,36,1186
16-08-2014,26,722
26-07-2017,4,1323
27-01-2017,34,2273
08-07-2015,15,1442
21-07-2015,20,1328
03-02-2017,26,556
03-01-2014,30,690
09-01-2013,15,1276
07-10-2015,35,599
14-06-2014,16,916
26-11-2013,46,2712
03-01-2017,7,1894
17-02-2017,39,1312
08-09-2014,35,631
16-09-2013,33,1130
27-11-2014,31,1316
13-10-2014,9,1994
28-08-2015,47,3554
25-06-2013,49,1658
12-07-2015,44,4669
27-04-2016,6,1672
11-06-2014,31,1062
12-03-2017,39,1633
30-05-2017,41,1013
23-03-2017,21,849
05-07-2017,29,1081
16-01-2016,49,3469
11-04-2016,46,2964
24-04-2013,37,1525
07-09-2016,7,1871
01-03-2013,41,766
14-05-2014,27,1359
19-10-2015,37,1339
18-09-2015,5,1353
21-10-2014,3,2703
16-04-2015,44,3611
27-12-2016,51,1639
21-09-2013,1,1304
14-11-2015,6,2081
24-09-2015,49,2357
19-07-2014,17,1396
29-06-2015,16,925
13-02-2015,47,4049
05-04-2017,8,2789
21-05-2014,17,1204
04-11-2014,28,1211
20-07-2017,34,1895
28-01-2016,46,2518
20-08-2014,47,3766
30-01-2013,28,710
14-04-2016,14,1237
31-07-2013,44,4188
29-01-2014,8,2704
13-10-2015,13,776
22-11-2013,25,759
20-05-2017,35,742
13-03-2016,22,769
27-08-2016,27,1712
23-03-2015,18,1303
07-07-2015,11,2623
03-07-2014,32,547
28-08-2016,20,1738
23-05-2014,18,1247
24-07-2015,17,1200
30-07-2013,27,1104
30-12-2015,46,5414
06-09-2015,7,1581
12-10-2015,24,2242
22-11-2015,27,1756
11-03-2017,54,806
12-04-2014,39,1758
05-02-2013,4,1417
16-10-2013,27,1305
04-05-2015,48,2877
06-06-2015,29,1115
16-05-2016,24,2261
25-11-2016,15,1233
08-10-2013,24,2227
04-04-2014,31,1299
08-05-2014,2,1726
30-05-2015,37,1644
21-01-2017,14,1550
09-07-2014,10,961
26-04-2016,26,434
07-11-2013,15,1259
22-07-2013,14,1589
26-06-2014,12,1119
22-10-2016,10,923
28-06-2014,49,2738
24-02-2017,26,608
06-12-2016,46,4564
22-04-2016,30,864
13-05-2014,27,1196
21-07-2013,6,2039
14-02-2014,11,2651
28-07-2014,2,1883
25-04-2017,49,2652
02-01-2015,27,1806
03-02-2013,43,1112
31-03-2017,5,1312
04-07-2017,8,2707
24-05-2014,45,4527
23-08-2015,50,2807
25-08-2016,35,626
13-03-2017,47,3516
17-05-2013,33,948
12-04-2015,38,2521
20-12-2014,48,5129
23-02-2016,8,2441
22-02-2016,24,2189
07-02-2016,22,657
12-05-2014,16,1012
09-09-2016,51,1662
17-04-2015,49,2980
29-03-2015,10,900
06-08-2015,49,2565
07-06-2015,54,1267
09-06-2014,51,1614
01-04-2017,32,755
11-04-2015,33,1178
08-04-2016,14,1185
29-10-2013,41,718
02-08-2014,26,881
09-05-2013,51,1599
14-11-2015,36,1103
19-02-2014,26,621
09-09-2016,8,2760
21-10-2013,43,1200
31-01-2013,39,1218
15-02-2017,54,742
17-09-2016,16,819
08-12-2016,21,956
02-03-2014,19,1181
14-07-2013,5,1455
10-10-2014,30,531
02-04-2015,9,2431
08-02-2016,5,926
27-02-2017,19,1164
09-06-2013,7,1543
13-01-2013,7,1328
02-03-2015,16,959
29-12-2016,35,761
13-06-2017,51,1428
04-06-2016,1,1261
25-05-2016,17,1270
15-06-2017,27,1448
25-04-2017,19,1129
11-11-2013,8,2689
18-01-2015,25,877
03-09-2016,51,1833
19-08-2016,28,1079
09-12-2014,46,3310
04-02-2013,6,1590
21-12-2015,18,1786
11-06-2015,41,789
20-07-2015,15,1550
01-06-2016,17,1471
14-04-2013,11,2673
09-10-2014,4,1296
04-02-2014,24,2412
18-06-2013,48,2257
01-12-2013,3,3663
16-08-2014,49,2803
25-07-2014,17,1002
18-03-2017,22,708
15-08-2015,1,1379
19-03-2017,54,977
04-11-2014,3,2906
04-09-2014,24,2102
19-08-2015,15,1402
27-11-2016,36,1154
14-02-2017,51,1815
03-09-2014,35,559
07-12-2015,29,1036
03-05-2016,15,1477
16-04-2016,53,908
17-10-2016,7,1822
28-12-2016,13,1000
17-08-2014,35,802
27-07-2013,41,993
15-03-2013,15,1153
06-11-2015,34,2201
25-10-2015,1,573
26-07-2017,44,4190
19-03-2014,33,1021
06-03-2014,49,2246
25-11-2014,53,571
06-07-2016,3,3174
18-05-2016,2,1942
20-08-2014,15,1396
25-01-2014,37,1556
23-03-2017,47,3107
24-01-2016,7,1624
14-06-2015,6,2209
26-05-2013,1,411
06-11-2015,1,1765
13-06-2015,6,2050
24-12-2014,17,2631
26-10-2014,41,1273
13-05-2015,24,2268
05-09-2015,32,681
14-03-2013,27,961
31-10-2014,41,971
20-01-2014,47,3234
24-10-2015,37,1348
28-12-2016,51,2070
23-04-2015,31,1313
26-12-2014,54,1120
02-04-2013,2,1724
08-10-2016,29,1140
21-12-2013,12,1543
09-01-2015,45,3647
15-02-2017,46,2798
26-03-2017,27,1773
21-04-2014,39,1542
24-07-2017,40,1399
08-02-2015,32,608
16-09-2013,24,2382
27-08-2015,51,1421
30-06-2016,26,492
13-01-2017,34,2211
29-05-2013,12,1209
25-05-2014,31,1580
08-12-2013,31,1593
19-05-2014,48,2808
25-04-2016,3,2893
11-04-2017,46,3112
19-05-2017,13,827
19-09-2014,53,687
24-04-2015,27,1397
04-09-2014,26,540
23-08-2015,42,2006
10-09-2015,25,666
12-09-2013,2,1672
02-07-2013,12,1288
06-03-2017,24,1950
03-12-2015,23,957
17-06-2016,47,3898
30-01-2013,12,1150
11-10-2013,43,1434
29-08-2015,9,2181
24-07-2016,34,1811
18-10-2014,39,1697
10-04-2017,7,1684
25-03-2014,48,2456
11-07-2013,8,2541
10-05-2013,19,1035
08-07-2013,33,1192
30-09-2016,41,949
28-03-2014,54,839
24-02-2015,39,1273
15-08-2014,48,3010
06-06-2014,28,847
06-01-2017,37,1567
20-06-2013,48,2266
21-11-2013,37,1347
22-07-2014,48,2611
10-09-2013,4,1338
16-07-2014,7,1844
30-07-2016,39,1704
31-01-2015,17,1515
05-11-2015,12,1177
02-01-2014,10,1320
21-07-2017,42,1193
21-01-2014,30,784
25-08-2013,5,1382
12-07-2013,25,778
05-12-2014,53,750
20-06-2015,28,1272
25-02-2017,33,1052
09-02-2013,32,904
26-03-2017,48,3946
22-09-2015,49,2313
04-02-2013,3,2779
14-09-2016,40,1230
23-03-2016,3,3320
23-09-2013,6,1719
04-08-2013,24,2024
07-02-2015,25,1699
24-10-2015,3,3705
20-09-2013,24,2590
09-08-2015,11,2223
29-12-2015,25,1887
11-01-2016,43,1286
12-05-2016,45,2943
09-02-2017,17,1257
16-12-2013,19,1300
09-02-2017,6,1460
31-12-2014,3,4379
23-11-2016,47,3629
06-06-2014,6,1725
13-01-2016,20,1110
23-01-2016,42,1297
15-02-2013,5,1522
06-06-2014,35,501
08-02-2016,11,2289
22-12-2015,4,2450
06-09-2014,35,692
11-01-2013,37,1447
13-03-2017,1,1744
09-11-2013,8,3018
10-11-2014,48,2465
03-01-2013,25,887
30-08-2016,45,3179
17-03-2013,54,1176
07-02-2015,9,2430
27-03-2013,43,1214
07-02-2015,19,1579
31-05-2013,9,2072
29-05-2017,51,1562
10-03-2016,36,1149
07-11-2015,36,1120
17-12-2014,10,1198
01-09-2013,35,770
29-04-2013,12,1244
07-01-2014,40,1275
20-12-2015,17,1746
10-12-2013,19,1171
02-05-2013,46,3033
23-01-2016,33,979
06-06-2017,5,1202
22-06-2014,40,1177
08-11-2013,30,597
11-03-2015,11,2011
02-04-2016,2,2076
14-10-2014,51,1440
26-07-2015,15,1013
19-06-2015,9,1763
31-08-2013,49,2894
13-04-2014,16,956
10-01-2013,40,944
04-08-2013,17,1331
30-07-2017,6,1950
20-07-2014,47,4483
18-07-2015,18,1148
23-10-2014,19,1013
27-05-2013,14,1583
24-01-2014,16,632
28-07-2014,31,1201
10-10-2016,1,1700
18-12-2013,3,4200
23-04-2017,38,1997
10-02-2014,19,1217
22-05-2013,8,2660
14-12-2016,37,1670
25-05-2015,5,1456
18-10-2015,40,1270
26-01-2016,40,1319
06-11-2013,47,3526
26-07-2014,3,3337
17-01-2017,17,1441
18-12-2014,17,1448
26-05-2015,39,1273
15-01-2014,43,1086
26-10-2013,3,3503
18-05-2014,30,764
06-11-2013,25,685
18-02-2017,50,3250
11-02-2016,27,1390
28-12-2016,50,3265
02-03-2017,18,1252
22-04-2016,20,1404
13-05-2015,51,1716
26-06-2017,28,1117
12-09-2014,41,899
25-08-2016,3,2688
21-01-2016,21,805
03-09-2015,45,3439
01-09-2015,20,1641
29-10-2013,47,2969
28-11-2014,44,4291
21-04-2015,10,1029
06-04-2013,19,1901
04-03-2016,54,860
25-05-2014,26,806
08-02-2014,30,796
20-08-2016,5,1337
10-05-2014,44,6280
26-01-2014,35,690
14-03-2013,43,1038
24-03-2013,38,2314
26-06-2013,9,1830
21-06-2016,23,964
29-08-2013,9,2013
15-02-2017,4,1309
05-07-2013,45,3604
27-10-2014,28,1055
19-07-2017,44,4389
16-05-2014,18,1332
22-10-2013,39,1299
24-07-2016,3,3278
20-05-2014,26,569
16-08-2014,7,1834
16-06-2016,50,2158
24-11-2014,49,2435
23-08-2013,24,2496
28-12-2015,26,719
19-03-2014,28,1006
03-06-2016,46,3247
18-01-2017,3,3030
30-11-2015,51,1804
23-01-2017,23,940
07-02-2016,40,1005
18-04-2015,36,1321
27-12-2013,16,986
13-02-2015,9,2020
22-03-2015,50,3024
15-05-2016,23,976
22-11-2014,6,2052
25-10-2015,2,2039
06-02-2015,41,971
21-02-2016,8,2583
26-10-2013,19,1766
21-06-2016,36,1162
12-11-2013,34,2164
17-01-2016,30,691
15-08-2015,37,1556
31-01-2014,39,1293
13-12-2016,45,3667
05-01-2015,27,1481
13-03-2017,45,3346
09-03-2017,13,793
22-07-2017,5,1224
28-08-2014,13,813
18-07-2016,31,1240
20-01-2016,41,1047
16-06-2017,14,1246
11-06-2013,38,1323
04-08-2013,47,4473
25-04-2013,2,1656
12-06-2015,35,532
22-02-2016,50,2087
05-04-2014,13,1346
12-09-2015,5,1401
03-07-2013,4,1562
17-09-2015,10,933
29-02-2016,45,3285
28-10-2015,17,1146
16-05-2016,7,1776
24-06-2017,20,1764
03-04-2015,24,1741
02-05-2016,42,996
06-05-2013,23,1118
30-11-2014,35,723
09-07-2017,15,1046
02-08-2015,31,1977
27-03-2015,16,845
08-03-2017,34,2193
21-10-2016,43,1059
10-01-2015,32,647
27-02-2017,4,1307
03-09-2015,48,2855
07-09-2015,20,1559
16-07-2017,4,1472
08-03-2017,42,1120
03-04-2016,20,2529
29-07-2016,53,1298
17-09-2016,47,4537
06-06-2013,30,739
11-04-2016,23,982
02-02-2015,53,752
11-08-2013,37,876
04-08-2013,37,1132
01-04-2013,16,1023
14-09-2013,3,3671
16-03-2013,8,3056
11-03-2013,34,2532
07-04-2014,49,2240
26-10-2016,49,2653
02-03-2013,16,1140
12-09-2016,9,1829
30-03-2014,46,4906
27-09-2015,27,1765
20-02-2017,11,2172
30-01-2017,43,1391
04-03-2015,48,2784
16-10-2015,20,1094
18-07-2013,40,968
02-11-2016,22,842
25-04-2015,40,1416
06-06-2013,46,2852
05-12-2014,8,3070
20-12-2014,34,3275
19-07-2013,46,3023
11-06-2016,50,2997
25-07-2013,49,1804
01-03-2017,38,1598
06-03-2013,46,3082
06-12-2014,54,1080
14-09-2015,54,877
04-12-2014,27,1292
10-09-2015,17,1177
21-12-2014,41,1851
28-07-2016,51,1367
03-09-2015,21,1228
27-12-2016,47,4323
22-02-2014,45,4339
20-12-2016,48,3935
23-06-2013,54,1155
10-08-2015,53,1066
12-06-2017,26,477
05-03-2014,8,2896
13-01-2017,41,1066
03-05-2014,38,2553
02-12-2015,13,848
09-01-2014,14,1452
30-10-2015,43,1309
05-07-2016,49,2632
27-03-2015,33,911
03-08-2015,32,662
12-11-2015,28,963
20-12-2016,44,6241
25-04-2014,49,2416
06-03-2015,48,2799
08-08-2016,53,1145
27-04-2015,19,1234
07-06-2016,35,599
22-01-2017,40,1193
30-12-2014,5,2246
10-05-2015,30,690
22-10-2015,46,2470
05-06-2015,11,2357
29-10-2013,10,994
19-08-2015,9,1956
21-07-2013,13,848
29-06-2016,42,1018
10-02-2015,54,851
28-10-2016,33,735
27-03-2015,35,672
11-03-2015,4,1542
19-07-2015,7,1465
06-03-2015,6,1694
04-10-2014,45,4808
08-06-2014,15,1065
16-10-2015,27,1430
17-07-2017,51,1560
24-12-2014,12,2052
02-01-2014,45,4235
08-01-2014,2,1972
12-10-2016,35,501
29-08-2013,26,668
24-02-2015,36,1118
04-10-2013,51,1675
23-06-2014,11,2214
08-09-2015,42,948
27-04-2015,14,1403
14-01-2013,4,1321
16-05-2014,46,3234
05-02-2013,31,1175
24-05-2017,40,1198
05-03-2013,45,3132
08-10-2013,17,1248
30-08-2015,48,4103
22-04-2013,33,1167
26-07-2017,35,714
01-06-2017,26,611
28-04-2014,12,1134
13-04-2015,14,1614
31-03-2017,7,2014
29-03-2013,25,2442
27-10-2015,37,1335
08-02-2014,12,1204
24-07-2014,12,1145
12-07-2014,16,1034
29-11-2015,37,1125
02-09-2016,28,1124
05-07-2013,15,1370
12-04-2017,19,1124
27-12-2016,22,835
15-01-2016,40,1255
18-05-2015,3,3078
28-03-2016,35,745
20-03-2017,26,628
21-03-2016,45,3240
23-07-2014,25,724
24-11-2015,24,2209
03-12-2015,48,2758
22-05-2013,44,3969
03-03-2013,2,2084
11-07-2014,15,1282
15-05-2015,20,1384
18-01-2016,44,4025
21-12-2014,23,1214
26-03-2017,34,1867
07-04-2015,20,1454
05-10-2016,19,1107
05-11-2014,38,1622
27-01-2017,39,1188
04-09-2016,29,1477
16-02-2016,20,1312
31-12-2013,2,2890
09-06-2013,46,4432
13-08-2014,38,1610
06-10-2016,13,830
28-05-2017,40,1224
05-04-2015,26,539
26-10-2015,44,3679
04-05-2017,35,723
23-09-2014,33,985
15-05-2016,9,2246
27-08-2015,39,1289
26-07-2014,34,2360
18-09-2014,54,732
29-10-2013,35,554
11-04-2017,3,3005
20-04-2015,53,788
03-11-2015,12,1276
11-05-2016,35,603
12-10-2016,5,1252
27-05-2016,37,1339
27-01-2014,12,1196
10-09-2016,5,1316
04-05-2013,23,1278
15-09-2013,31,1470
17-06-2015,47,3522
07-08-2014,54,762
17-06-2014,26,567
09-04-2015,17,1173
15-03-2014,30,791
05-10-2015,17,1438
21-01-2017,36,1215
18-08-2016,34,1982
21-06-2016,19,1088
09-12-2015,43,1207
06-11-2014,47,3656
14-07-2016,30,666
20-12-2015,13,996
01-10-2015,37,1423
26-09-2013,25,565
30-10-2016,34,1727
09-09-2015,15,1401
29-09-2015,20,1161
18-04-2016,51,1933
27-11-2016,37,1143
21-10-2013,23,1090
10-10-2015,22,2008
20-10-2016,15,1307
02-05-2014,27,1329
05-06-2013,3,3170
29-12-2015,51,2458
23-05-2017,23,939
23-12-2014,35,842
01-12-2013,47,5362
26-10-2014,47,4697
22-07-2014,5,1378
03-02-2017,36,1077
14-03-2016,13,845
19-11-2013,43,1155
06-08-2016,21,1229
18-04-2017,37,1423
18-01-2016,49,2614
13-12-2013,14,1423
29-10-2016,7,1730
13-03-2013,38,1554
13-11-2016,13,884
05-12-2016,16,821
19-06-2014,13,842
10-09-2013,36,915
23-08-2016,36,1261
14-10-2013,14,1568
21-04-2015,26,538
18-01-2015,37,1435
27-04-2015,17,1321
04-02-2013,14,1693
27-10-2015,16,733
11-03-2016,23,1048
25-08-2014,5,1504
23-02-2017,6,1704
09-03-2013,41,1007
15-12-2015,10,989
30-06-2014,44,3909
02-11-2015,41,1017
22-11-2015,40,1154
17-01-2013,50,2012
01-07-2013,19,1259
18-01-2017,40,1283
29-04-2014,54,833
02-10-2016,46,4798
02-10-2015,11,2276
02-05-2016,53,1544
31-01-2015,43,1454
18-12-2013,17,1313
23-04-2017,12,1293
23-08-2016,35,683
06-09-2014,43,1414
13-08-2014,34,2213
19-09-2015,28,1353
28-02-2014,8,2992
16-03-2016,45,3252
10-05-2017,52,1859
11-05-2013,9,2814
02-05-2013,2,1655
30-09-2016,14,1184
13-02-2014,37,1705
06-07-2017,11,2457
06-01-2014,47,3675
13-02-2015,1,2099
19-08-2013,14,1531
11-11-2013,16,947
04-07-2016,28,1166
17-05-2016,14,1250
11-04-2017,5,1148
20-02-2017,48,2454
27-07-2016,9,1672
30-07-2015,24,2208
15-11-2015,54,1142
26-01-2013,13,1196
23-06-2013,14,1132
15-09-2016,40,1267
19-12-2016,36,1288
13-06-2017,23,918
21-07-2016,48,2248
04-02-2016,17,1339
21-05-2016,28,1443
30-07-2017,42,1242
17-09-2014,16,820
20-04-2015,9,2150
09-05-2014,54,830
12-12-2015,12,1334
28-07-2016,3,2680
01-07-2013,30,661
24-03-2013,39,1701
29-10-2014,31,1106
24-05-2013,30,607
17-07-2016,25,736
27-08-2016,29,1282
17-06-2014,40,1487
28-05-2016,41,1237
31-12-2013,26,1920
20-03-2015,5,1496
10-08-2013,9,2324
22-06-2013,18,1287
09-10-2014,39,1180
20-06-2014,50,2457
24-08-2015,37,1326
27-12-2016,44,4675
05-12-2014,28,1009
19-10-2013,11,2701
01-10-2014,8,3017
18-02-2017,10,1051
26-07-2015,30,635
23-12-2014,30,1094
18-11-2016,6,1693
03-09-2014,24,2476
15-10-2015,47,3190
15-02-2014,46,4481
17-11-2014,28,1066
01-03-2017,8,2854
23-07-2015,16,862
08-04-2017,23,1011
20-11-2014,10,992
19-09-2015,1,1349
08-06-2015,31,1374
08-04-2015,2,2015
01-11-2016,21,978
08-09-2015,27,1302
01-07-2015,26,722
26-03-2015,38,1333
09-01-2014,1,1855
26-08-2015,26,444
08-01-2016,16,737
09-02-2017,24,2120
05-06-2014,50,2276
08-06-2015,20,1468
31-10-2014,37,1591
14-08-2016,13,683
07-03-2013,8,2706
01-07-2015,53,950
30-09-2015,21,1006
16-08-2013,27,1140
23-03-2016,8,2740
05-03-2014,3,3052
16-01-2015,16,809
13-08-2014,23,1075
04-10-2015,23,1101
02-08-2014,6,2207
03-08-2015,3,3121
28-08-2013,40,1044
17-10-2014,36,1040
27-06-2016,16,741
23-12-2013,30,1089
24-10-2013,36,827
15-02-2015,7,1135
20-06-2017,22,726
01-12-2014,37,1646
22-11-2015,24,1824
13-11-2013,7,1891
08-06-2014,1,432
15-04-2014,37,1567
23-03-2013,3,3609
14-01-2014,40,1235
18-10-2014,33,1156
16-05-2017,7,1826
19-06-2017,30,728
04-02-2015,38,1628
03-02-2016,12,1235
29-04-2014,45,3121
26-01-2013,46,4364
01-11-2016,45,3651
05-08-2013,9,2465
12-02-2016,25,1285
10-05-2014,3,4260
13-05-2015,35,532
17-07-2017,52,2006
23-01-2013,15,1245
14-01-2017,9,2327
26-06-2015,34,2102
17-12-2014,54,897
22-11-2013,34,2399
23-06-2015,13,950
02-02-2013,43,1306
31-01-2014,13,855
23-03-2016,49,2772
30-01-2016,7,1885
08-12-2013,51,1999
03-07-2017,9,2224
03-11-2014,53,823
25-11-2013,9,1993
04-04-2017,3,2989
12-06-2015,28,920
08-05-2015,24,2650
04-01-2013,8,2962
05-06-2014,16,873
15-03-2017,11,2226
08-06-2015,46,3202
10-07-2014,38,1477
17-02-2014,39,1245
07-07-2017,25,894
12-09-2014,2,1907
06-11-2014,36,970
21-04-2017,9,1873
07-06-2013,51,1855
20-04-2015,5,1521
16-08-2014,51,1940
17-08-2015,17,1339
12-01-2013,13,1179
01-10-2014,3,3261
02-04-2016,27,1859
07-03-2013,26,841
28-01-2013,50,2110
18-05-2013,41,1013
28-09-2015,49,2354
09-03-2015,44,4233
22-04-2017,36,1177
11-03-2017,13,1123
23-01-2017,8,2608
07-09-2013,1,1245
06-12-2016,40,1602
04-02-2015,25,888
30-04-2017,5,1202
04-03-2015,16,906
08-09-2015,17,1428
15-09-2013,25,608
09-12-2016,20,1278
06-08-2014,1,1791
15-02-2014,7,1820
20-07-2016,24,2410
12-02-2013,4,1451
25-07-2017,1,1785
18-05-2016,4,1391
01-05-2014,8,2732
28-05-2016,30,634
28-01-2015,5,1343
05-05-2013,18,1462
08-04-2014,54,739
31-01-2013,41,728
21-05-2015,36,1085
05-06-2016,34,2213
23-06-2013,35,573
08-05-2014,16,835
10-05-2013,31,1224
05-11-2016,9,2038
30-04-2017,32,656
10-05-2014,36,1282
18-06-2016,8,3117
02-08-2015,23,906
19-01-2016,13,849
12-01-2017,38,1203
18-08-2013,26,977
11-04-2013,51,1539
31-01-2016,23,957
27-04-2013,1,1314
08-02-2016,26,353
21-06-2013,15,1391
08-05-2016,27,1898
20-07-2015,10,932
06-11-2016,12,1353
13-01-2015,3,2844
26-07-2015,27,1844
02-11-2014,11,2788
18-09-2014,10,881
09-05-2016,45,3227
18-01-2014,35,663
27-12-2015,42,981
25-11-2013,46,2983
13-02-2015,10,950
08-12-2013,18,1395
28-09-2016,11,1886
02-12-2013,27,1109
18-01-2014,13,1182
03-05-2014,17,1548
29-01-2016,41,1025
28-01-2017,47,4514
26-02-2013,11,2052
29-08-2013,2,1781
20-07-2013,15,1303
11-08-2015,19,1320
22-07-2016,9,1700
10-12-2015,21,916
22-04-2014,32,630
08-12-2016,18,1190
02-09-2015,43,1324
05-07-2014,45,4354
13-07-2016,51,1557
31-01-2013,16,886
20-01-2015,54,777
01-11-2015,46,3967
14-03-2015,24,2394
28-04-2013,43,1178
10-07-2017,49,2929
24-05-2016,2,1749
16-01-2016,46,4349
09-03-2015,6,1773
18-10-2015,44,5072
15-10-2016,4,1596
08-10-2014,37,1748
20-08-2013,36,948
07-05-2014,48,2858
04-01-2017,43,1545
18-04-2017,7,1814
05-02-2015,28,1017
21-12-2014,50,4080
16-12-2014,31,1591
15-03-2017,3,3080
22-03-2014,2,2084
23-09-2016,35,598
05-11-2016,31,1254
30-11-2013,37,1620
13-07-2015,40,1541
15-04-2017,22,831
30-10-2016,5,1102
16-04-2015,15,1306
01-03-2015,31,1819
16-12-2015,26,618
25-07-2014,4,1465
08-04-2017,43,1423
09-08-2016,40,1415
13-10-2016,49,2565
31-10-2016,24,2050
15-06-2015,27,1455
15-03-2015,54,1041
10-02-2015,25,754
11-04-2016,32,594
26-03-2014,8,2901
15-04-2014,32,636
01-10-2015,29,1118
03-12-2013,40,1298
21-06-2017,6,1733
24-10-2015,26,588
19-06-2017,28,1187
18-03-2017,2,1926
11-10-2016,19,1055
06-04-2015,40,1686
14-09-2015,13,963
29-07-2015,32,566
18-08-2016,28,1061
30-05-2017,52,1849
29-02-2016,24,2218
13-06-2017,8,2580
02-02-2015,54,970
17-09-2016,24,2234
14-04-2017,45,3882
12-01-2016,24,2098
26-06-2016,27,1850
13-03-2016,5,1130
04-12-2015,8,2939
10-07-2017,25,660
23-04-2015,30,698
15-12-2015,48,2823
07-12-2013,47,4872
16-12-2015,14,1406
17-04-2017,1,1750
19-03-2014,50,2254
13-08-2016,16,753
28-08-2016,46,3769
14-07-2013,6,1969
22-04-2013,13,935
07-11-2013,13,872
30-11-2016,31,1105
17-06-2013,19,1182
21-06-2016,43,1064
15-03-2013,14,1343
24-02-2016,35,685
14-04-2015,14,1391
10-03-2013,40,964
11-07-2013,5,1283
30-10-2014,6,1525
14-04-2014,12,1241
23-01-2013,31,952
26-01-2017,53,898
04-12-2013,9,2227
02-06-2014,26,758
05-01-2017,40,1451
26-09-2013,16,864
25-08-2013,40,1025
29-10-2014,50,2214
28-08-2016,4,1455
12-02-2015,28,1128
29-05-2014,53,2545
12-10-2014,41,1177
12-12-2014,33,1008
20-07-2015,9,2028
21-03-2013,37,1375
07-02-2017,35,672
04-07-2017,25,700
22-05-2015,39,1227
24-05-2015,6,2264
14-09-2013,6,2099
17-02-2017,33,854
19-06-2015,13,875
23-06-2014,9,1964
29-09-2016,17,1178
09-03-2016,35,612
06-07-2017,33,832
04-02-2017,47,4930
28-05-2017,33,990
10-10-2014,1,603
03-09-2016,28,1483
14-01-2013,39,1248
21-12-2013,39,2229
07-12-2014,19,1383
21-08-2015,30,669
09-11-2015,33,1002
19-03-2013,38,1392
05-06-2014,14,1393
18-05-2017,47,3285
23-04-2015,46,2792
24-11-2015,31,1275
03-01-2013,18,1484
29-05-2015,37,1652
13-04-2017,8,2945
30-12-2015,50,3495
20-06-2014,16,887
20-03-2014,34,2614
08-08-2013,15,1323
20-03-2013,25,982
14-12-2015,4,1482
26-08-2013,28,916
30-09-2015,15,1338
17-05-2017,26,662
29-09-2014,2,1936
06-04-2017,51,1350
